company|version|date|rating|count
ihg|"2.11.1"|4|2013-01-30|1
ihg|"2.11.1"|4|2013-01-31|2
ihg|"2.11.1"|4|2013-02-01|1
ihg|"2.11.1"|4|2013-02-02|2
ihg|"2.11.1"|4|2013-02-03|1
ihg|"2.11.1"|4|2013-02-04|3
ihg|"2.11.1"|4|2013-02-05|2
ihg|"2.11.1"|4|2013-02-06|3
ihg|"2.11.1"|4|2013-02-07|1
ihg|"2.11.1"|4|2013-02-14|3
ihg|"2.11.1"|4|2013-02-19|1
ihg|"2.11.1"|4|2013-02-22|1
ihg|"2.11.1"|4|2013-02-23|1
ihg|"2.11.1"|4|2013-02-24|2
ihg|"2.11.1"|4|2013-02-25|4
ihg|"2.11.1"|4|2013-02-26|1
ihg|"2.11.1"|4|2013-02-27|4
ihg|"2.11.1"|4|2013-02-28|1
ihg|"2.11.1"|4|2013-03-01|1
ihg|"2.11.1"|4|2013-03-04|1
ihg|"2.11.1"|4|2013-03-05|2
ihg|"2.11.1"|4|2013-03-06|1
ihg|"2.11.1"|4|2013-03-08|1
ihg|"2.11.1"|4|2013-03-13|3
ihg|"2.11.1"|4|2013-04-07|1
ihg|"2.11.1"|5|2013-01-30|8
ihg|"2.11.1"|5|2013-01-31|7
ihg|"2.11.1"|5|2013-02-01|5
ihg|"2.11.1"|5|2013-02-02|5
ihg|"2.11.1"|5|2013-02-03|3
ihg|"2.11.1"|5|2013-02-04|5
ihg|"2.11.1"|5|2013-02-05|12
ihg|"2.11.1"|5|2013-02-06|13
ihg|"2.11.1"|5|2013-02-07|5
ihg|"2.11.1"|5|2013-02-08|7
ihg|"2.11.1"|5|2013-02-09|8
ihg|"2.11.1"|5|2013-02-10|1
ihg|"2.11.1"|5|2013-02-14|8
ihg|"2.11.1"|5|2013-02-15|12
ihg|"2.11.1"|5|2013-02-16|1
ihg|"2.11.1"|5|2013-02-19|4
ihg|"2.11.1"|5|2013-02-20|9
ihg|"2.11.1"|5|2013-02-21|3
ihg|"2.11.1"|5|2013-02-22|9
ihg|"2.11.1"|5|2013-02-23|9
ihg|"2.11.1"|5|2013-02-24|8
ihg|"2.11.1"|5|2013-02-25|7
ihg|"2.11.1"|5|2013-02-26|10
ihg|"2.11.1"|5|2013-02-27|5
ihg|"2.11.1"|5|2013-02-28|6
ihg|"2.11.1"|5|2013-03-01|5
ihg|"2.11.1"|5|2013-03-02|1
ihg|"2.11.1"|5|2013-03-03|5
ihg|"2.11.1"|5|2013-03-04|4
ihg|"2.11.1"|5|2013-03-05|5
ihg|"2.11.1"|5|2013-03-06|5
ihg|"2.11.1"|5|2013-03-07|4
ihg|"2.11.1"|5|2013-03-09|2
ihg|"2.11.1"|5|2013-03-12|2
ihg|"2.11.1"|5|2013-03-13|16
ihg|"2.11.1"|5|2013-03-14|1
ihg|"2.11.1"|5|2013-03-16|1
ihg|"2.11.1"|5|2013-03-18|1
ihg|"2.11.1"|5|2013-03-19|1
ihg|"2.11.1"|5|2013-03-20|1
ihg|"2.11.1"|5|2013-03-28|1
ihg|"2.11.1"|5|2013-03-30|1
ihg|"2.11.1"|5|2013-03-31|1
ihg|"2.11.1"|5|2013-04-01|1
ihg|"2.11.1"|5|2013-04-16|1
ihg|"2.11.1"|5|2013-04-22|1
ihg|"2.11.1"|5|2013-05-14|1
ihg|"2.11.1"|5|2013-05-18|1
ihg|"2.12.0"|1|2013-03-13|1
ihg|"2.12.0"|1|2013-03-14|2
ihg|"2.12.0"|1|2013-03-15|2
ihg|"2.12.0"|1|2013-03-16|3
ihg|"2.12.0"|1|2013-03-17|1
ihg|"2.12.0"|1|2013-03-18|3
ihg|"2.12.0"|1|2013-03-19|2
ihg|"2.12.0"|1|2013-03-20|1
ihg|"2.12.0"|1|2013-03-21|1
ihg|"2.12.0"|3|2013-03-14|1
ihg|"2.12.0"|3|2013-03-15|3
ihg|"2.12.0"|3|2013-03-16|1
ihg|"2.12.0"|3|2013-03-18|1
ihg|"2.12.0"|3|2013-03-19|1
ihg|"2.12.0"|4|2013-03-14|3
ihg|"2.12.0"|4|2013-03-16|1
ihg|"2.12.0"|4|2013-03-17|4
ihg|"2.12.0"|4|2013-03-18|1
ihg|"2.12.0"|4|2013-03-19|3
ihg|"2.12.0"|4|2013-03-20|1
ihg|"2.12.0"|5|2013-03-13|2
ihg|"2.12.0"|5|2013-03-14|4
ihg|"2.12.0"|5|2013-03-15|3
ihg|"2.12.0"|5|2013-03-16|6
ihg|"2.12.0"|5|2013-03-17|6
ihg|"2.12.0"|5|2013-03-18|2
ihg|"2.12.0"|5|2013-03-19|3
ihg|"2.12.0"|5|2013-03-20|8
ihg|"2.12.0"|5|2013-03-26|1
ihg|"2.12.0"|5|2013-03-28|1
ihg|"2.12.0"|5|2013-04-29|1
ihg|"2.12.1"|1|2013-03-21|1
ihg|"2.12.1"|3|2013-03-26|1
ihg|"2.12.1"|3|2013-03-28|1
ihg|"2.12.1"|4|2013-03-21|1
ihg|"2.12.1"|4|2013-03-25|2
ihg|"2.12.1"|4|2013-03-26|1
ihg|"2.12.1"|4|2013-03-27|2
ihg|"2.12.1"|4|2013-03-28|5
ihg|"2.12.1"|4|2013-03-29|3
ihg|"2.12.1"|4|2013-03-30|2
ihg|"2.12.1"|4|2013-03-31|2
ihg|"2.12.1"|4|2013-04-01|2
ihg|"2.12.1"|4|2013-04-02|2
ihg|"2.12.1"|4|2013-04-03|2
ihg|"2.12.1"|4|2013-04-05|1
ihg|"2.12.1"|4|2013-04-06|1
ihg|"2.12.1"|4|2013-04-07|2
ihg|"2.12.1"|4|2013-04-08|1
ihg|"2.12.1"|4|2013-04-09|1
ihg|"2.12.1"|4|2013-07-21|1
ihg|"2.12.1"|5|2013-03-25|3
ihg|"2.12.1"|5|2013-03-26|4
ihg|"2.12.1"|5|2013-03-27|10
ihg|"2.12.1"|5|2013-03-28|22
ihg|"2.12.1"|5|2013-03-29|10
ihg|"2.12.1"|5|2013-03-30|11
ihg|"2.12.1"|5|2013-03-31|5
ihg|"2.12.1"|5|2013-04-01|7
ihg|"2.12.1"|5|2013-04-02|7
ihg|"2.12.1"|5|2013-04-03|8
ihg|"2.12.1"|5|2013-04-04|3
ihg|"2.12.1"|5|2013-04-05|4
ihg|"2.12.1"|5|2013-04-06|2
ihg|"2.12.1"|5|2013-04-07|1
ihg|"2.12.1"|5|2013-04-14|1
ihg|"2.12.1"|5|2013-04-22|1
ihg|"2.12.1"|5|2013-05-14|1
ihg|"2.12.1"|5|2013-05-17|1
ihg|"2.12.1"|5|2013-06-20|1
ihg|"2.13.0"|1|2013-04-14|1
ihg|"2.13.0"|1|2013-04-27|1
ihg|"2.13.0"|2|2013-04-13|2
ihg|"2.13.0"|3|2013-04-12|1
ihg|"2.13.0"|3|2013-04-13|1
ihg|"2.13.0"|3|2013-04-30|1
ihg|"2.13.0"|4|2013-04-07|1
ihg|"2.13.0"|4|2013-04-09|1
ihg|"2.13.0"|4|2013-04-10|1
ihg|"2.13.0"|4|2013-04-12|2
ihg|"2.13.0"|4|2013-04-22|2
ihg|"2.13.0"|4|2013-04-24|1
ihg|"2.13.0"|4|2013-04-25|1
ihg|"2.13.0"|4|2013-04-26|1
ihg|"2.13.0"|4|2013-04-27|2
ihg|"2.13.0"|4|2013-04-29|1
ihg|"2.13.0"|4|2013-04-30|1
ihg|"2.13.0"|4|2013-05-01|3
ihg|"2.13.0"|4|2013-05-02|2
ihg|"2.13.0"|4|2013-05-07|1
ihg|"2.13.0"|4|2013-06-05|1
ihg|"2.13.0"|5|2013-04-07|2
ihg|"2.13.0"|5|2013-04-08|6
ihg|"2.13.0"|5|2013-04-09|5
ihg|"2.13.0"|5|2013-04-10|5
ihg|"2.13.0"|5|2013-04-11|6
ihg|"2.13.0"|5|2013-04-12|6
ihg|"2.13.0"|5|2013-04-13|5
ihg|"2.13.0"|5|2013-04-14|5
ihg|"2.13.0"|5|2013-04-15|5
ihg|"2.13.0"|5|2013-04-16|6
ihg|"2.13.0"|5|2013-04-21|2
ihg|"2.13.0"|5|2013-04-22|7
ihg|"2.13.0"|5|2013-04-23|6
ihg|"2.13.0"|5|2013-04-24|5
ihg|"2.13.0"|5|2013-04-25|4
ihg|"2.13.0"|5|2013-04-26|6
ihg|"2.13.0"|5|2013-04-27|3
ihg|"2.13.0"|5|2013-04-28|2
ihg|"2.13.0"|5|2013-04-29|4
ihg|"2.13.0"|5|2013-04-30|5
ihg|"2.13.0"|5|2013-05-01|6
ihg|"2.13.0"|5|2013-05-02|4
ihg|"2.13.0"|5|2013-05-03|7
ihg|"2.13.0"|5|2013-05-04|1
ihg|"2.13.0"|5|2013-05-14|1
ihg|"2.13.0"|5|2013-05-15|1
ihg|"2.13.0"|5|2013-05-16|1
ihg|"2.13.0"|5|2013-05-21|1
ihg|"2.13.0"|5|2013-05-22|1
ihg|"2.13.0"|5|2013-06-02|1
ihg|"2.13.0"|5|2013-06-17|1
ihg|"2.14.0"|1|2013-05-11|1
ihg|"2.14.0"|1|2013-06-13|1
ihg|"2.14.0"|1|2013-06-23|1
ihg|"2.14.0"|2|2013-05-21|1
ihg|"2.14.0"|3|2013-05-16|1
ihg|"2.14.0"|3|2013-06-04|1
ihg|"2.14.0"|3|2013-06-17|1
ihg|"2.14.0"|4|2013-05-04|2
ihg|"2.14.0"|4|2013-05-05|2
ihg|"2.14.0"|4|2013-05-08|3
ihg|"2.14.0"|4|2013-05-11|3
ihg|"2.14.0"|4|2013-05-12|1
ihg|"2.14.0"|4|2013-05-13|1
ihg|"2.14.0"|4|2013-05-16|1
ihg|"2.14.0"|4|2013-05-17|2
ihg|"2.14.0"|4|2013-05-19|2
ihg|"2.14.0"|4|2013-05-20|1
ihg|"2.14.0"|4|2013-05-22|1
ihg|"2.14.0"|4|2013-05-23|1
ihg|"2.14.0"|4|2013-05-24|2
ihg|"2.14.0"|4|2013-05-27|2
ihg|"2.14.0"|4|2013-05-28|1
ihg|"2.14.0"|4|2013-05-29|1
ihg|"2.14.0"|4|2013-05-30|5
ihg|"2.14.0"|4|2013-06-01|2
ihg|"2.14.0"|4|2013-06-03|2
ihg|"2.14.0"|4|2013-06-06|1
ihg|"2.14.0"|4|2013-06-10|1
ihg|"2.14.0"|4|2013-06-13|1
ihg|"2.14.0"|4|2013-06-14|2
ihg|"2.14.0"|4|2013-06-15|1
ihg|"2.14.0"|4|2013-06-18|1
ihg|"2.14.0"|4|2013-06-19|1
ihg|"2.14.0"|4|2013-06-22|2
ihg|"2.14.0"|4|2013-07-16|1
ihg|"2.14.0"|4|2013-07-25|1
ihg|"2.14.0"|4|2013-08-17|1
ihg|"2.14.0"|4|2013-08-21|1
ihg|"2.14.0"|4|2013-08-25|1
ihg|"2.14.0"|5|2013-05-03|1
ihg|"2.14.0"|5|2013-05-04|3
ihg|"2.14.0"|5|2013-05-05|5
ihg|"2.14.0"|5|2013-05-06|10
ihg|"2.14.0"|5|2013-05-07|9
ihg|"2.14.0"|5|2013-05-08|7
ihg|"2.14.0"|5|2013-05-09|6
ihg|"2.14.0"|5|2013-05-10|1
ihg|"2.14.0"|5|2013-05-11|6
ihg|"2.14.0"|5|2013-05-12|7
ihg|"2.14.0"|5|2013-05-13|3
ihg|"2.14.0"|5|2013-05-14|8
ihg|"2.14.0"|5|2013-05-15|4
ihg|"2.14.0"|5|2013-05-16|5
ihg|"2.14.0"|5|2013-05-17|3
ihg|"2.14.0"|5|2013-05-18|7
ihg|"2.14.0"|5|2013-05-19|6
ihg|"2.14.0"|5|2013-05-20|5
ihg|"2.14.0"|5|2013-05-21|2
ihg|"2.14.0"|5|2013-05-22|12
ihg|"2.14.0"|5|2013-05-23|8
ihg|"2.14.0"|5|2013-05-24|5
ihg|"2.14.0"|5|2013-05-25|5
ihg|"2.14.0"|5|2013-05-26|2
ihg|"2.14.0"|5|2013-05-27|5
ihg|"2.14.0"|5|2013-05-28|3
ihg|"2.14.0"|5|2013-05-29|3
ihg|"2.14.0"|5|2013-05-30|6
ihg|"2.14.0"|5|2013-05-31|5
ihg|"2.14.0"|5|2013-06-01|5
ihg|"2.14.0"|5|2013-06-02|5
ihg|"2.14.0"|5|2013-06-03|2
ihg|"2.14.0"|5|2013-06-04|4
ihg|"2.14.0"|5|2013-06-05|2
ihg|"2.14.0"|5|2013-06-06|2
ihg|"2.14.0"|5|2013-06-09|7
ihg|"2.14.0"|5|2013-06-10|1
ihg|"2.14.0"|5|2013-06-11|7
ihg|"2.14.0"|5|2013-06-12|4
ihg|"2.14.0"|5|2013-06-13|4
ihg|"2.14.0"|5|2013-06-14|3
ihg|"2.14.0"|5|2013-06-15|7
ihg|"2.14.0"|5|2013-06-16|6
ihg|"2.14.0"|5|2013-06-17|9
ihg|"2.14.0"|5|2013-06-18|6
ihg|"2.14.0"|5|2013-06-19|5
ihg|"2.14.0"|5|2013-06-20|5
ihg|"2.14.0"|5|2013-06-21|9
ihg|"2.14.0"|5|2013-06-22|6
ihg|"2.14.0"|5|2013-06-30|1
ihg|"2.14.0"|5|2013-07-04|1
ihg|"2.14.0"|5|2013-07-05|1
ihg|"2.14.0"|5|2013-07-20|1
ihg|"2.14.0"|5|2013-07-28|2
ihg|"2.14.0"|5|2013-07-30|1
ihg|"2.14.0"|5|2013-08-25|1
ihg|"2.14.0"|5|2013-08-26|2
ihg|"2.14.0"|5|2013-10-10|1
ihg|"3.0.0"|1|2013-08-08|1
ihg|"3.0.0"|2|2013-07-01|1
ihg|"3.0.0"|3|2013-07-15|1
ihg|"3.0.0"|3|2013-07-16|2
ihg|"3.0.0"|3|2013-07-19|1
ihg|"3.0.0"|4|2013-07-02|1
ihg|"3.0.0"|4|2013-07-03|1
ihg|"3.0.0"|4|2013-07-06|1
ihg|"3.0.0"|4|2013-07-08|1
ihg|"3.0.0"|4|2013-07-11|2
ihg|"3.0.0"|4|2013-07-12|1
ihg|"3.0.0"|4|2013-07-13|1
ihg|"3.0.0"|4|2013-07-16|1
ihg|"3.0.0"|4|2013-07-19|1
ihg|"3.0.0"|4|2013-07-20|4
ihg|"3.0.0"|4|2013-07-21|1
ihg|"3.0.0"|4|2013-07-22|2
ihg|"3.0.0"|4|2013-07-23|2
ihg|"3.0.0"|4|2013-07-24|2
ihg|"3.0.0"|4|2013-07-25|1
ihg|"3.0.0"|4|2013-07-27|1
ihg|"3.0.0"|4|2013-07-29|1
ihg|"3.0.0"|4|2013-07-31|3
ihg|"3.0.0"|4|2013-08-01|1
ihg|"3.0.0"|4|2013-08-02|1
ihg|"3.0.0"|4|2013-08-24|1
ihg|"3.0.0"|5|2013-06-30|8
ihg|"3.0.0"|5|2013-07-01|9
ihg|"3.0.0"|5|2013-07-02|9
ihg|"3.0.0"|5|2013-07-03|6
ihg|"3.0.0"|5|2013-07-04|3
ihg|"3.0.0"|5|2013-07-06|2
ihg|"3.0.0"|5|2013-07-07|4
ihg|"3.0.0"|5|2013-07-08|5
ihg|"3.0.0"|5|2013-07-09|6
ihg|"3.0.0"|5|2013-07-10|3
ihg|"3.0.0"|5|2013-07-11|1
ihg|"3.0.0"|5|2013-07-12|5
ihg|"3.0.0"|5|2013-07-13|3
ihg|"3.0.0"|5|2013-07-14|2
ihg|"3.0.0"|5|2013-07-15|4
ihg|"3.0.0"|5|2013-07-16|10
ihg|"3.0.0"|5|2013-07-17|4
ihg|"3.0.0"|5|2013-07-18|5
ihg|"3.0.0"|5|2013-07-19|2
ihg|"3.0.0"|5|2013-07-20|5
ihg|"3.0.0"|5|2013-07-21|4
ihg|"3.0.0"|5|2013-07-22|8
ihg|"3.0.0"|5|2013-07-23|6
ihg|"3.0.0"|5|2013-07-24|7
ihg|"3.0.0"|5|2013-07-25|3
ihg|"3.0.0"|5|2013-07-26|6
ihg|"3.0.0"|5|2013-07-27|7
ihg|"3.0.0"|5|2013-07-28|5
ihg|"3.0.0"|5|2013-07-29|2
ihg|"3.0.0"|5|2013-07-30|7
ihg|"3.0.0"|5|2013-07-31|5
ihg|"3.0.0"|5|2013-08-01|8
ihg|"3.0.0"|5|2013-08-02|3
ihg|"3.0.0"|5|2013-08-05|2
ihg|"3.0.0"|5|2013-08-06|1
ihg|"3.0.0"|5|2013-08-08|1
ihg|"3.0.0"|5|2013-08-12|1
ihg|"3.0.0"|5|2013-08-15|1
ihg|"3.0.0"|5|2013-09-06|1
ihg|"3.0.0"|5|2013-10-04|1
ihg|"3.0.1"|1|2013-08-14|1
ihg|"3.0.1"|1|2013-08-21|1
ihg|"3.0.1"|2|2013-08-03|2
ihg|"3.0.1"|2|2013-08-09|1
ihg|"3.0.1"|3|2013-08-09|1
ihg|"3.0.1"|3|2013-08-17|1
ihg|"3.0.1"|4|2013-08-03|1
ihg|"3.0.1"|4|2013-08-06|1
ihg|"3.0.1"|4|2013-08-11|1
ihg|"3.0.1"|4|2013-08-15|2
ihg|"3.0.1"|4|2013-08-17|2
ihg|"3.0.1"|4|2013-08-23|2
ihg|"3.0.1"|5|2013-08-03|5
ihg|"3.0.1"|5|2013-08-04|2
ihg|"3.0.1"|5|2013-08-05|7
ihg|"3.0.1"|5|2013-08-06|8
ihg|"3.0.1"|5|2013-08-07|2
ihg|"3.0.1"|5|2013-08-08|2
ihg|"3.0.1"|5|2013-08-09|1
ihg|"3.0.1"|5|2013-08-10|3
ihg|"3.0.1"|5|2013-08-11|3
ihg|"3.0.1"|5|2013-08-12|7
ihg|"3.0.1"|5|2013-08-13|2
ihg|"3.0.1"|5|2013-08-14|2
ihg|"3.0.1"|5|2013-08-15|5
ihg|"3.0.1"|5|2013-08-16|2
ihg|"3.0.1"|5|2013-08-17|13
ihg|"3.0.1"|5|2013-08-18|4
ihg|"3.0.1"|5|2013-08-20|5
ihg|"3.0.1"|5|2013-08-21|1
ihg|"3.0.1"|5|2013-08-22|5
ihg|"3.0.1"|5|2013-08-23|3
ihg|"3.0.1"|5|2013-08-26|2
ihg|"3.0.1"|5|2013-08-28|1
ihg|"3.0.1"|5|2013-08-31|1
ihg|"3.0.1"|5|2013-09-04|1
ihg|"3.0.1"|5|2013-09-09|1
ihg|"3.0.2"|1|2013-08-24|1
ihg|"3.0.2"|1|2013-08-28|1
ihg|"3.0.2"|1|2013-09-16|1
ihg|"3.0.2"|1|2013-09-21|2
ihg|"3.0.2"|3|2013-08-26|1
ihg|"3.0.2"|3|2013-08-27|1
ihg|"3.0.2"|3|2013-09-08|1
ihg|"3.0.2"|3|2013-09-19|1
ihg|"3.0.2"|4|2013-08-24|1
ihg|"3.0.2"|4|2013-08-25|1
ihg|"3.0.2"|4|2013-08-26|1
ihg|"3.0.2"|4|2013-09-02|1
ihg|"3.0.2"|4|2013-09-09|1
ihg|"3.0.2"|4|2013-09-14|1
ihg|"3.0.2"|4|2013-09-16|1
ihg|"3.0.2"|4|2013-09-17|2
ihg|"3.0.2"|4|2013-09-18|2
ihg|"3.0.2"|4|2013-09-20|1
ihg|"3.0.2"|4|2013-09-21|1
ihg|"3.0.2"|5|2013-08-24|1
ihg|"3.0.2"|5|2013-08-25|3
ihg|"3.0.2"|5|2013-08-26|2
ihg|"3.0.2"|5|2013-08-27|6
ihg|"3.0.2"|5|2013-08-28|5
ihg|"3.0.2"|5|2013-08-29|2
ihg|"3.0.2"|5|2013-08-30|2
ihg|"3.0.2"|5|2013-08-31|4
ihg|"3.0.2"|5|2013-09-02|4
ihg|"3.0.2"|5|2013-09-03|2
ihg|"3.0.2"|5|2013-09-04|6
ihg|"3.0.2"|5|2013-09-05|1
ihg|"3.0.2"|5|2013-09-06|1
ihg|"3.0.2"|5|2013-09-07|5
ihg|"3.0.2"|5|2013-09-08|2
ihg|"3.0.2"|5|2013-09-09|2
ihg|"3.0.2"|5|2013-09-10|4
ihg|"3.0.2"|5|2013-09-11|3
ihg|"3.0.2"|5|2013-09-13|2
ihg|"3.0.2"|5|2013-09-14|3
ihg|"3.0.2"|5|2013-09-16|1
ihg|"3.0.2"|5|2013-09-17|2
ihg|"3.0.2"|5|2013-09-18|2
ihg|"3.0.2"|5|2013-09-19|1
ihg|"3.0.2"|5|2013-09-20|4
ihg|"3.0.2"|5|2013-09-21|1
ihg|"3.0.2"|5|2013-11-27|1
ihg|"3.1.4"|1|2013-09-27|1
ihg|"3.1.4"|1|2013-10-11|1
ihg|"3.1.4"|2|2013-10-18|1
ihg|"3.1.4"|3|2013-10-17|1
ihg|"3.1.4"|4|2013-09-28|1
ihg|"3.1.4"|4|2013-09-29|1
ihg|"3.1.4"|4|2013-10-02|1
ihg|"3.1.4"|4|2013-10-08|2
ihg|"3.1.4"|4|2013-10-14|1
ihg|"3.1.4"|4|2013-10-15|1
ihg|"3.1.4"|4|2013-10-18|1
ihg|"3.1.4"|4|2013-10-19|1
ihg|"3.1.4"|4|2013-10-24|1
ihg|"3.1.4"|4|2013-12-21|1
ihg|"3.1.4"|5|2013-09-20|2
ihg|"3.1.4"|5|2013-09-26|2
ihg|"3.1.4"|5|2013-09-27|3
ihg|"3.1.4"|5|2013-10-02|1
ihg|"3.1.4"|5|2013-10-03|2
ihg|"3.1.4"|5|2013-10-04|2
ihg|"3.1.4"|5|2013-10-05|2
ihg|"3.1.4"|5|2013-10-06|1
ihg|"3.1.4"|5|2013-10-07|3
ihg|"3.1.4"|5|2013-10-08|1
ihg|"3.1.4"|5|2013-10-09|1
ihg|"3.1.4"|5|2013-10-10|2
ihg|"3.1.4"|5|2013-10-12|2
ihg|"3.1.4"|5|2013-10-13|1
ihg|"3.1.4"|5|2013-10-14|4
ihg|"3.1.4"|5|2013-10-15|2
ihg|"3.1.4"|5|2013-10-16|1
ihg|"3.1.4"|5|2013-10-17|2
ihg|"3.1.4"|5|2013-10-18|4
ihg|"3.1.4"|5|2013-10-19|5
ihg|"3.1.4"|5|2013-10-20|2
ihg|"3.1.4"|5|2013-10-21|2
ihg|"3.1.4"|5|2013-10-22|4
ihg|"3.1.4"|5|2013-10-23|2
ihg|"3.2"|2|2013-10-24|1
ihg|"3.2"|3|2013-10-24|1
ihg|"3.2"|3|2013-10-27|1
ihg|"3.2"|3|2013-10-29|1
ihg|"3.2"|4|2013-10-27|1
ihg|"3.2"|4|2013-12-18|1
ihg|"3.2"|5|2013-10-27|1
ihg|"3.2"|5|2013-10-29|2
ihg|"3.2"|5|2013-12-17|1
ihg|"3.2.1"|1|2014-02-06|1
ihg|"3.2.1"|5|2013-11-23|2
ihg|"3.2.1"|5|2014-01-25|1
ihg|"3.2.2"|3|2013-11-23|1
ihg|"3.2.2"|4|2013-11-24|2
ihg|"3.2.2"|5|2013-11-22|1
ihg|"3.2.2"|5|2013-11-23|1
ihg|"3.2.2"|5|2013-11-25|3
ihg|"3.2.2"|5|2013-11-26|3
ihg|"3.2.3"|1|2013-12-14|1
ihg|"3.2.3"|2|2013-12-25|1
ihg|"3.2.3"|4|2013-11-30|1
ihg|"3.2.3"|4|2013-12-15|1
ihg|"3.2.3"|5|2013-11-27|1
ihg|"3.2.3"|5|2013-11-29|2
ihg|"3.2.3"|5|2013-12-01|6
ihg|"3.2.3"|5|2013-12-02|1
ihg|"3.2.3"|5|2013-12-17|1
ihg|"3.2.3"|5|2013-12-30|1
ihg|"3.2.4"|1|2013-12-16|1
ihg|"3.2.4"|1|2013-12-30|1
ihg|"3.2.4"|2|2013-12-17|1
ihg|"3.2.4"|4|2013-12-14|1
ihg|"3.2.4"|4|2013-12-16|2
ihg|"3.2.4"|4|2013-12-19|1
ihg|"3.2.4"|4|2013-12-28|1
ihg|"3.2.4"|4|2013-12-30|1
ihg|"3.2.4"|4|2013-12-31|1
ihg|"3.2.4"|5|2013-12-17|2
ihg|"3.2.4"|5|2013-12-19|1
ihg|"3.2.4"|5|2013-12-20|2
ihg|"3.2.4"|5|2013-12-24|3
ihg|"3.2.4"|5|2013-12-26|2
ihg|"3.2.4"|5|2013-12-27|2
ihg|"3.2.4"|5|2013-12-28|1
ihg|"3.2.4"|5|2013-12-29|2
ihg|"3.2.4"|5|2013-12-30|3
ihg|"3.2.4"|5|2013-12-31|1
ihg|"3.2.4"|5|2014-01-03|1
ihg|"3.2.4"|5|2014-01-06|1
ihg|"3.3.0"|1|2014-01-01|1
ihg|"3.3.0"|1|2014-02-06|1
ihg|"3.3.0"|2|2014-01-08|1
ihg|"3.3.0"|4|2014-01-02|1
ihg|"3.3.0"|4|2014-01-05|1
ihg|"3.3.0"|4|2014-01-06|1
ihg|"3.3.0"|4|2014-01-07|1
ihg|"3.3.0"|4|2014-01-09|1
ihg|"3.3.0"|4|2014-01-15|2
ihg|"3.3.0"|4|2014-01-17|1
ihg|"3.3.0"|4|2014-01-18|1
ihg|"3.3.0"|4|2014-01-20|1
ihg|"3.3.0"|5|2014-01-04|1
ihg|"3.3.0"|5|2014-01-06|2
ihg|"3.3.0"|5|2014-01-09|1
ihg|"3.3.0"|5|2014-01-10|1
ihg|"3.3.0"|5|2014-01-11|1
ihg|"3.3.0"|5|2014-01-12|2
ihg|"3.3.0"|5|2014-01-15|4
ihg|"3.3.0"|5|2014-01-17|2
ihg|"3.3.0"|5|2014-01-18|1
ihg|"3.3.0"|5|2014-01-19|3
ihg|"3.3.0"|5|2014-01-20|1
ihg|"3.3.0"|5|2014-01-21|1
ihg|"3.3.0"|5|2014-01-22|2
ihg|"3.3.0"|5|2014-01-24|1
ihg|"3.3.0"|5|2014-01-25|1
ihg|"3.3.0"|5|2014-01-26|1
ihg|"3.3.0"|5|2014-02-10|1
ihg|"3.3.1"|1|2014-02-02|1
ihg|"3.3.1"|1|2014-03-02|1
ihg|"3.3.1"|1|2014-03-07|1
ihg|"3.3.1"|2|2014-03-01|1
ihg|"3.3.1"|2|2014-03-09|1
ihg|"3.3.1"|3|2014-03-03|1
ihg|"3.3.1"|3|2014-03-06|1
ihg|"3.3.1"|4|2014-01-28|1
ihg|"3.3.1"|4|2014-01-29|1
ihg|"3.3.1"|4|2014-01-31|1
ihg|"3.3.1"|4|2014-02-09|1
ihg|"3.3.1"|4|2014-02-11|1
ihg|"3.3.1"|4|2014-02-22|1
ihg|"3.3.1"|4|2014-03-04|1
ihg|"3.3.1"|4|2014-03-06|1
ihg|"3.3.1"|4|2014-03-07|1
ihg|"3.3.1"|4|2014-03-10|1
ihg|"3.3.1"|4|2014-03-11|1
ihg|"3.3.1"|5|2014-01-29|2
ihg|"3.3.1"|5|2014-02-02|1
ihg|"3.3.1"|5|2014-02-04|1
ihg|"3.3.1"|5|2014-02-07|1
ihg|"3.3.1"|5|2014-02-09|1
ihg|"3.3.1"|5|2014-02-10|1
ihg|"3.3.1"|5|2014-02-22|2
ihg|"3.3.1"|5|2014-02-26|1
ihg|"3.3.1"|5|2014-02-27|1
ihg|"3.3.1"|5|2014-02-28|1
ihg|"3.3.1"|5|2014-03-01|2
ihg|"3.3.1"|5|2014-03-03|1
ihg|"3.3.1"|5|2014-03-07|1
ihg|"3.3.1"|5|2014-03-08|1
ihg|"3.3.1"|5|2014-03-09|1
ihg|"3.3.1"|5|2014-03-10|1
ihg|"3.3.1"|5|2014-03-12|3
ihg|"3.3.1"|5|2014-03-13|1
kayak|"1.0"|4|2009-03-01|1
kayak|"1.0"|4|2009-03-05|1
kayak|"1.0"|4|2009-03-07|1
kayak|"1.0"|5|2009-03-01|2
kayak|"1.0"|5|2009-03-02|1
kayak|"1.0"|5|2009-03-03|1
kayak|"1.0"|5|2009-03-05|1
kayak|"1.0"|5|2009-03-06|1
kayak|"1.1"|1|2009-02-28|1
kayak|"1.1"|1|2009-03-15|1
kayak|"1.1"|1|2009-03-17|3
kayak|"1.1"|1|2009-03-19|1
kayak|"1.1"|1|2009-03-21|1
kayak|"1.1"|1|2009-03-26|1
kayak|"1.1"|1|2009-03-29|1
kayak|"1.1"|1|2009-04-06|1
kayak|"1.1"|1|2009-04-08|1
